age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
19,80,18,176,67,Left,RM,62,1.0,3000.0,2.7
17,79,20,184,75,Right,CB,59,0.575,500.0,1.4
18,73,16,170,63,Right,RW,57,0.425,2000.0,1.1
18,79,19,165,60,Right,CM,60,0.625,1000.0,1.7
19,69,12,175,70,Right,CAM,57,0.4,950.0,0.58
17,69,15,178,74,Right,ST,54,0.25,1000.0,0.631
19,65,15,155,72,Right,RM,50,0.11,500.0,0.217
17,64,14,182,76,Right,GK,50,0.09,500.0,0.169
24,61,4,181,75,Right,ST,57,0.24,2000.0,0.342
18,69,17,170,66,Right,CM,52,0.2,1000.0,0.475
18,76,15,191,76,Right,GK,61,0.675,500.0,1.9
19,74,12,175,71,Left,LM,62,0.95,5000.0,1.8
21,66,5,171,63,Right,LW,61,0.5,2000.0,1.1
18,73,15,172,62,Right,CF,58,0.475,1000.0,0.986
17,78,20,178,73,Right,CAM,58,0.55,600.0,1.4
21,73,9,187,76,Left,LB,64,1.3,4000.0,3.1
18,76,15,181,76,Right,CDM,61,0.725,650.0,1.6
17,82,22,181,74,Left,LB,60,0.75,500.0,1.9
17,84,19,175,73,Left,RW,65,1.8,600.0,3.8
27,73,0,183,76,Right,RB,73,2.9,3000.0,4.1
27,72,0,173,70,Right,CM,72,2.5,600.0,5.5
16,79,19,169,75,Right,CAM,60,0.625,500.0,1.4
20,71,11,175,70,Right,RB,60,0.525,1000.0,0.945
17,80,22,175,72,Right,CDM,58,0.6,500.0,1.9
18,78,18,186,77,Right,CDM,60,0.6,2000.0,1.4
17,74,19,178,72,Left,RW,55,0.325,1000.0,0.821
20,70,12,175,70,Right,RB,58,0.475,600.0,0.689
18,74,14,178,70,Right,RB,60,0.55,800.0,1.4
17,79,15,182,70,Left,LM,64,1.3,750.0,3.5
19,78,14,177,74,Right,CM,64,1.4,3000.0,3.8
17,80,21,182,71,Right,CAM,59,0.7,500.0,1.9
21,70,11,178,70,Left,ST,59,0.5,3000.0,1.0
24,68,5,184,75,Right,ST,63,0.725,1000.0,1.3
17,74,18,174,65,Right,CF,56,0.35,550.0,0.726
21,74,7,176,70,Right,RB,67,2.0,3000.0,3.3
19,67,10,185,77,Right,ST,57,0.35,1000.0,0.683
18,80,17,193,86,Right,CB,63,1.1,1000.0,3.0
18,74,17,185,73,Right,ST,57,0.425,2000.0,1.1
20,74,14,191,78,Left,CB,60,0.55,1000.0,1.4
16,74,22,185,75,Right,GK,52,0.23,500.0,0.529
21,57,9,178,74,Left,LB,48,0.1,750.0,0.165
18,81,17,185,75,Left,ST,64,1.5,4000.0,0.0
20,72,10,189,73,Right,CB,62,0.825,3000.0,0.0
19,80,15,174,72,Right,LB,65,1.6,4000.0,3.7
20,73,15,183,75,Right,GK,58,0.425,1000.0,1.0
19,74,13,175,70,Right,CDM,61,0.725,700.0,1.7
21,76,10,175,63,Right,LM,66,1.9,2000.0,2.9
26,59,1,189,83,Right,ST,58,0.24,2000.0,0.366
22,81,9,187,75,Right,GK,72,4.6,21000.0,8.5
21,71,10,186,75,Right,GK,61,0.65,2000.0,1.5
21,79,10,195,88,Right,ST,69,3.2,12000.0,6.4
18,77,14,178,71,Right,CM,63,1.1,1000.0,2.3
19,79,17,184,72,Right,RB,62,1.0,500.0,2.2
18,79,18,187,79,Right,ST,61,0.825,4000.0,1.9
20,71,9,188,80,Left,CB,62,0.825,2000.0,0.0
17,79,17,186,75,Right,CM,62,1.0,750.0,2.5
19,73,13,180,70,Right,CM,60,0.575,1000.0,1.2
17,73,14,183,80,Right,CB,59,0.475,500.0,1.1
20,72,12,180,70,Right,CM,60,0.6,5000.0,0.0
19,77,18,182,77,Right,ST,59,0.575,500.0,1.3
18,80,16,177,70,Left,LB,64,1.4,700.0,3.1
21,73,8,185,77,Left,ST,65,1.6,2000.0,3.7
19,71,9,178,74,Right,RWB,62,0.825,7000.0,0.0
19,76,13,189,83,Left,ST,63,1.1,1000.0,2.2
19,74,10,170,62,Left,LM,64,1.3,2000.0,2.1
17,84,23,191,76,Left,CB,61,0.975,500.0,2.9
19,79,16,180,72,Right,CM,63,1.2,650.0,2.6
19,75,15,175,64,Right,LW,60,0.575,8000.0,1.4
17,76,17,190,80,Right,GK,59,0.5,500.0,1.3
19,77,16,172,71,Right,CDM,61,0.8,4000.0,0.0
24,73,4,188,75,Right,CDM,69,1.8,500.0,4.1
18,77,15,189,75,Left,CDM,62,0.875,1000.0,2.4
20,62,10,175,68,Right,CB,52,0.16,3000.0,0.0
16,77,24,189,72,Right,CB,53,0.275,500.0,0.688
20,71,8,177,70,Right,RW,63,1.1,3000.0,1.8
18,77,18,177,79,Right,LW,59,0.575,2000.0,1.5
20,77,11,178,66,Right,LW,66,1.9,9000.0,4.0
17,82,22,181,73,Right,RM,60,0.775,500.0,2.3
20,76,14,190,80,Left,CB,62,0.9,6000.0,0.0
19,73,17,189,70,Right,GK,56,0.325,2000.0,0.756
17,83,26,178,73,Right,RM,57,0.65,500.0,1.8
19,70,14,174,68,Right,CAM,56,0.35,1000.0,0.656
18,78,19,179,71,Right,RB,59,0.55,1000.0,1.4
20,80,15,195,87,Right,CB,65,1.6,4000.0,0.0
19,77,15,182,82,Right,LM,62,0.95,11000.0,2.5
21,73,9,186,85,Right,ST,64,1.3,2000.0,2.1
21,62,6,188,80,Right,GK,56,0.19,950.0,0.314
18,72,14,193,83,Right,ST,58,0.475,600.0,1.0
18,79,16,182,72,Right,CM,63,1.2,800.0,2.7
19,74,12,183,80,Right,CM,62,0.95,4000.0,2.0
16,78,20,172,70,Right,CM,58,0.55,500.0,1.3
16,74,17,180,70,Right,LM,57,0.4,500.0,0.83
26,73,5,187,80,Right,CB,68,1.6,5000.0,3.3
18,67,18,183,77,Right,CB,49,0.11,500.0,0.228
19,64,15,178,72,Right,CB,49,0.1,550.0,0.213
16,71,20,165,64,Right,CM,51,0.16,500.0,0.376
18,73,17,194,82,Right,GK,56,0.325,500.0,0.609
18,72,17,183,75,Right,CB,55,0.3,500.0,0.563
21,71,7,187,78,Right,GK,64,1.0,2000.0,1.7
17,74,15,185,75,Left,CB,59,0.475,500.0,1.1
19,65,7,184,78,Right,ST,58,0.4,500.0,0.94
27,68,3,186,80,Right,GK,65,0.7,1000.0,0.998
17,80,23,181,69,Right,CM,57,0.5,500.0,1.2
20,76,8,190,83,Left,CB,68,2.5,3000.0,4.1
17,73,17,179,73,Right,CM,56,0.35,500.0,0.691
21,68,14,198,83,Right,ST,54,0.275,2000.0,0.694
25,65,2,193,80,Right,CB,63,0.525,1000.0,0.748
20,74,11,175,68,Right,LM,63,1.1,850.0,2.0
19,76,11,177,70,Left,LB,65,1.5,4000.0,0.0
17,63,11,183,80,Right,CM,52,0.16,500.0,0.28
18,74,18,192,91,Right,CDM,56,0.35,500.0,0.831
23,64,9,165,62,Left,CDM,55,0.275,2000.0,0.509
19,76,15,178,77,Right,CM,61,0.775,2000.0,1.6
20,71,7,180,76,Right,ST,64,1.2,3000.0,2.0
21,69,8,177,70,Left,LM,61,0.725,1000.0,1.1
23,71,6,184,78,Left,LB,65,1.1,4000.0,1.7
25,71,3,182,88,Right,ST,68,1.6,5000.0,2.7
20,75,12,192,70,Right,ST,63,1.2,6000.0,2.5
19,71,15,193,69,Right,ST,56,0.35,4000.0,0.0
19,68,11,177,75,Right,CM,57,0.35,800.0,0.683
20,76,11,176,66,Right,ST,65,1.6,7000.0,3.4
21,76,11,188,75,Right,GK,65,1.4,3000.0,3.1
16,73,19,180,68,Left,LB,54,0.25,500.0,0.494
21,64,8,175,63,Right,CM,56,0.325,750.0,0.634
22,69,7,183,75,Right,CAM,62,0.8,500.0,1.9
24,75,3,181,77,Right,RB,72,3.0,750.0,6.8
19,80,10,186,84,Right,CB,70,3.2,9000.0,6.7
19,78,14,183,76,Left,LB,64,1.3,500.0,3.7
19,75,13,183,76,Left,CB,62,0.875,2000.0,0.0
16,70,15,174,64,Right,RB,55,0.275,500.0,0.516
20,79,12,171,72,Left,LB,67,2.3,2000.0,3.3
18,80,19,178,72,Right,LM,61,0.825,650.0,1.8
17,80,20,178,71,Right,LM,60,0.675,500.0,1.7
23,74,7,194,88,Right,CB,67,1.9,3000.0,3.8
17,76,20,190,80,Right,GK,56,0.35,500.0,0.858
17,73,15,178,70,Right,RM,58,0.475,500.0,0.986
19,66,15,184,71,Right,GK,51,0.12,1000.0,0.279
18,70,11,183,73,Right,CM,59,0.475,1000.0,0.926
18,71,20,180,70,Right,ST,51,0.16,500.0,0.408
18,76,16,180,76,Right,CM,60,0.625,800.0,1.5
18,80,19,193,82,Left,CAM,61,0.825,6000.0,2.0
18,80,16,175,65,Right,LW,64,1.5,500.0,4.2
21,73,9,193,77,Right,ST,64,1.3,3000.0,2.1
19,80,18,183,70,Right,CM,62,1.0,2000.0,2.0
16,74,16,185,73,Right,LM,58,0.5,500.0,1.2
21,77,10,189,80,Left,CB,67,2.1,3000.0,4.6
18,68,13,178,74,Right,CAM,55,0.3,650.0,0.713
21,62,8,176,66,Left,LB,54,0.23,500.0,0.552
21,64,9,185,70,Left,LB,55,0.275,500.0,0.426
17,71,12,189,84,Right,GK,59,0.45,500.0,0.743
17,78,22,185,78,Right,RB,56,0.425,500.0,0.999
20,80,15,193,85,Left,CB,65,1.6,13000.0,0.0
19,74,13,176,63,Right,ST,61,0.775,5000.0,0.0
17,68,16,190,82,Right,ST,52,0.2,600.0,0.495
21,75,7,179,64,Right,RB,68,2.3,5000.0,0.0
19,73,14,182,75,Right,CAM,59,0.525,750.0,1.2
19,77,15,185,76,Left,ST,62,0.95,2000.0,2.3
18,75,14,178,68,Right,RB,61,0.725,550.0,1.6
19,77,16,190,77,Right,GK,61,0.75,5000.0,2.0
18,75,17,189,78,Right,GK,58,0.45,500.0,1.0
18,72,19,183,68,Right,ST,53,0.24,3000.0,0.606
23,74,9,191,80,Left,CB,65,1.5,2000.0,2.5
18,61,9,174,68,Right,RWB,52,0.16,500.0,0.312
26,66,1,184,80,Right,ST,65,0.85,2000.0,1.6
19,76,13,186,72,Right,CAM,63,1.1,2000.0,2.3
21,71,9,193,80,Right,CM,62,0.9,2000.0,1.3
21,63,5,188,77,Right,GK,58,0.25,500.0,0.356
22,70,10,185,81,Right,GK,60,0.475,800.0,0.736
25,72,5,196,85,Right,GK,67,1.2,2000.0,1.8
19,70,13,175,63,Left,CM,57,0.4,600.0,0.95
23,72,6,193,87,Right,CB,66,1.2,1000.0,2.1
28,63,0,185,75,Right,CB,63,0.425,1000.0,0.744
22,75,8,171,60,Right,LM,67,2.3,4000.0,3.8
22,68,5,176,70,Left,RWB,63,0.7,2000.0,1.3
19,74,14,182,74,Left,LWB,60,0.55,3000.0,0.0
19,76,14,177,74,Right,RM,62,0.95,1000.0,1.9
26,67,1,174,65,Right,RB,66,0.925,2000.0,1.5
21,68,8,168,67,Right,RM,60,0.55,1000.0,0.935
28,66,1,183,78,Right,CB,65,0.675,2000.0,0.962
31,64,0,192,85,Right,CB,64,0.4,2000.0,0.5
23,70,6,177,70,Right,CAM,64,0.925,750.0,1.6
21,77,10,191,83,Right,CDM,67,2.2,6000.0,4.0
22,76,9,198,100,Right,CB,67,2.1,3000.0,3.6
27,60,0,174,76,Left,LW,60,0.25,550.0,0.363
24,65,6,170,70,Left,LM,59,0.35,2000.0,0.683
23,57,7,188,80,Right,CB,50,0.09,950.0,0.153
17,80,17,180,75,Right,RW,63,1.2,1000.0,3.2
18,79,17,178,68,Right,RB,62,0.975,1000.0,2.6
21,69,7,187,70,Right,ST,62,0.825,2000.0,1.4
19,79,11,183,76,Right,CM,68,2.6,500.0,6.2
21,71,8,181,79,Right,RWB,63,1.0,700.0,1.7
17,80,18,190,82,Right,ST,62,1.0,950.0,0.0
20,78,10,187,80,Right,CB,68,2.5,4000.0,4.1
24,70,4,188,82,Right,ST,66,1.2,3000.0,1.8
18,79,18,180,68,Right,CDM,61,0.8,600.0,1.7
26,69,1,188,86,Right,CAM,68,1.4,5000.0,2.3
25,66,3,181,76,Right,ST,63,0.65,2000.0,0.991
19,74,12,181,77,Right,LM,62,0.95,500.0,1.6
21,72,9,197,78,Left,GK,63,0.925,500.0,2.2
19,71,11,185,82,Left,ST,60,0.525,2000.0,1.2
19,74,17,188,70,Right,GK,57,0.375,750.0,0.722
19,80,17,180,73,Right,ST,63,1.3,4000.0,3.0
16,81,23,176,72,Left,LM,58,0.65,500.0,1.5
26,64,0,180,70,Right,CM,64,0.625,2000.0,1.1
24,70,3,190,78,Right,CB,67,1.2,3000.0,2.6
19,70,12,192,80,Right,ST,58,0.475,4000.0,0.998
20,73,10,177,70,Right,CDM,63,1.0,2000.0,2.0
21,80,13,188,78,Right,CM,67,2.5,1000.0,5.6
17,77,18,175,70,Left,LM,59,0.55,1000.0,1.4
21,79,10,188,75,Right,CM,69,3.1,8000.0,7.1
23,75,9,193,85,Right,CB,66,1.8,2000.0,2.8
19,71,11,190,82,Left,GK,60,0.45,1000.0,0.9
19,67,11,194,86,Right,GK,56,0.275,500.0,0.536
24,74,6,199,95,Right,GK,68,1.5,2000.0,3.5
18,68,14,189,80,Right,ST,54,0.25,2000.0,0.631
24,68,6,191,84,Right,CDM,62,0.575,950.0,1.1
21,71,8,184,82,Left,LB,63,1.0,1000.0,1.7
16,77,20,180,73,Right,ST,57,0.45,500.0,1.1
21,68,8,184,78,Right,GK,60,0.475,1000.0,0.808
19,77,16,178,72,Right,CM,61,0.85,9000.0,2.1
18,75,15,175,72,Right,CDM,60,0.55,500.0,1.1
18,77,15,175,72,Left,CAM,62,0.925,550.0,2.2
17,78,23,193,77,Right,ST,55,0.4,900.0,1.2
20,71,7,178,72,Right,RB,64,1.1,500.0,2.6
20,74,10,179,79,Left,CB,64,1.2,3000.0,2.0
21,68,8,196,85,Right,ST,60,0.55,1000.0,0.935
19,78,10,184,69,Left,LB,68,2.5,7000.0,0.0
18,73,14,196,81,Right,GK,59,0.45,500.0,0.934
21,77,9,180,84,Right,ST,68,2.7,5000.0,0.0
20,72,11,177,76,Right,CF,61,0.725,1000.0,1.1
21,77,15,183,77,Left,CB,62,0.925,1000.0,1.9
22,67,8,193,81,Right,ST,59,0.5,1000.0,0.825
19,76,17,187,77,Right,ST,59,0.575,600.0,1.1
22,75,9,178,70,Right,RB,66,1.8,500.0,4.3
27,68,0,176,55,Right,LM,68,1.3,500.0,2.9
22,75,9,180,58,Right,CM,66,1.9,500.0,4.6
19,78,12,170,66,Left,RW,66,2.0,2000.0,3.5
22,75,9,185,79,Right,ST,66,1.9,2000.0,3.2
18,81,12,172,73,Left,RM,69,3.2,3000.0,5.4
20,70,12,176,65,Right,CDM,58,0.475,650.0,0.689
19,68,10,178,73,Left,CM,58,0.45,500.0,0.653
18,82,16,173,70,Right,RM,66,2.2,5000.0,5.6
20,70,9,184,78,Right,ST,61,0.725,1000.0,1.1
17,80,21,190,62,Right,CB,59,0.675,500.0,1.9
18,58,9,185,75,Right,ST,49,0.1,500.0,0.175
20,79,14,182,75,Left,LB,65,1.6,1000.0,3.2
16,70,14,170,69,Right,RW,56,0.325,500.0,0.642
17,77,19,181,72,Left,RM,58,0.5,500.0,1.3
20,77,14,190,85,Right,ST,63,1.2,2000.0,2.5
19,78,17,184,70,Right,CB,61,0.8,1000.0,2.2
21,69,8,163,62,Right,RM,61,0.725,500.0,1.7
20,55,7,171,63,Right,CDM,48,0.09,1000.0,0.158
19,75,11,175,68,Right,LM,64,1.3,2000.0,2.2
19,73,14,185,74,Right,LM,59,0.525,1000.0,1.1
22,65,8,173,68,Right,CAM,57,0.375,1000.0,0.638
19,80,16,196,80,Right,GK,64,1.3,500.0,2.6
24,63,4,185,75,Right,ST,59,0.325,1000.0,0.463
23,63,4,183,72,Right,ST,59,0.325,1000.0,0.463
19,80,16,183,69,Right,CM,64,1.5,1000.0,3.2
17,80,15,170,65,Left,LB,65,1.6,650.0,4.0
19,69,11,183,74,Right,RB,58,0.425,700.0,0.701
17,79,20,179,70,Right,LM,59,0.6,1000.0,1.7
18,78,18,180,75,Right,CM,60,0.625,3000.0,1.5
20,75,13,183,75,Right,CB,62,0.9,6000.0,0.0
19,72,11,192,80,Right,CB,61,0.65,2000.0,1.1
19,80,18,182,67,Right,LM,62,1.0,2000.0,2.6
20,79,10,185,78,Left,ST,69,3.1,5000.0,5.1
19,67,13,176,70,Left,RW,54,0.25,550.0,0.469
18,72,17,195,80,Right,CB,55,0.3,500.0,0.563
22,70,9,174,70,Right,CM,61,0.725,4000.0,1.7
17,82,16,194,77,Right,CB,66,2.0,500.0,0.0
22,70,6,164,59,Right,LM,64,0.95,5000.0,1.6
19,71,10,185,75,Right,ST,61,0.725,950.0,1.4
23,76,6,165,57,Right,CAM,70,2.5,7000.0,5.8
22,71,7,179,74,Left,LM,64,1.2,950.0,2.1
24,59,3,177,75,Left,LB,56,0.18,3000.0,0.311
19,76,15,181,65,Left,LB,61,0.75,6000.0,0.0
23,66,3,187,78,Left,CDM,63,0.6,1000.0,0.855
22,77,7,175,68,Right,CAM,70,3.2,11000.0,5.3
20,75,9,193,78,Right,ST,66,1.9,5000.0,3.1
23,74,9,191,80,Left,CB,65,1.5,2000.0,2.5
18,74,17,185,72,Right,CAM,57,0.425,500.0,0.924
19,76,19,183,72,Right,CM,57,0.425,800.0,1.0
20,80,11,176,72,Right,CAM,69,3.1,6000.0,5.3
18,77,18,185,75,Right,RB,59,0.55,500.0,1.0
19,74,17,190,84,Left,CB,57,0.4,700.0,0.0
25,70,3,181,76,Left,LWB,67,1.2,4000.0,1.8
21,80,8,177,75,Right,CM,72,5.0,1000.0,8.0
21,75,6,178,76,Right,RB,69,2.1,500.0,5.0
22,69,9,175,73,Left,LB,60,0.525,700.0,0.761
22,75,6,178,70,Right,RB,69,2.1,500.0,5.0
21,69,10,178,67,Right,RB,59,0.475,500.0,1.1
27,71,0,156,56,Left,LM,71,2.0,850.0,4.4
17,78,11,171,72,Right,ST,67,2.1,1000.0,3.6
20,73,9,185,75,Right,CB,64,1.2,2000.0,2.0
20,76,15,195,86,Right,CB,61,0.75,3000.0,2.1
26,65,1,173,68,Left,LB,64,0.625,2000.0,0.891
19,64,11,177,71,Right,CM,53,0.2,2000.0,0.39
22,72,10,183,78,Right,CB,62,0.825,900.0,1.2
17,79,23,173,68,Right,RB,56,0.425,500.0,1.0
20,79,12,181,79,Left,CB,67,2.3,500.0,5.5
16,81,24,177,75,Right,CAM,57,0.525,500.0,1.2
17,83,20,180,75,Right,CM,63,1.3,500.0,4.2
22,65,8,183,80,Right,CB,57,0.35,5000.0,0.0
19,76,12,188,78,Right,GK,64,1.2,500.0,2.9
20,76,12,183,78,Left,LB,64,1.3,500.0,3.1
23,69,7,185,75,Right,CM,62,0.8,500.0,1.9
20,75,13,187,82,Right,ST,62,0.975,4000.0,2.8
25,76,3,169,70,Right,RM,73,4.0,11000.0,6.3
25,74,4,177,70,Right,CDM,70,2.0,7000.0,3.2
21,78,10,186,75,Right,CB,68,2.5,2000.0,4.3
21,74,7,180,78,Right,CM,67,2.1,2000.0,4.8
22,65,6,187,76,Right,CB,59,0.325,1000.0,0.504
22,75,8,175,68,Right,LM,67,2.3,5000.0,3.9
18,80,11,177,65,Right,CDM,69,2.8,2000.0,4.8
19,81,11,190,85,Left,CDM,70,3.2,4000.0,5.3
19,71,11,196,86,Right,CB,60,0.5,6000.0,1.0
19,80,17,170,64,Right,LM,63,1.2,2000.0,2.6
18,80,13,172,68,Right,ST,67,2.4,9000.0,5.9
25,55,3,180,80,Right,RB,52,0.1,500.0,0.143
21,74,11,186,77,Right,GK,63,0.925,2000.0,1.6
23,76,6,185,72,Right,LW,70,2.5,10000.0,4.5
21,74,11,180,70,Right,CM,63,1.1,3000.0,2.6
20,71,15,188,78,Right,CB,56,0.325,500.0,0.902
18,64,12,185,79,Right,CB,52,0.17,500.0,0.332
24,65,6,188,82,Right,GK,59,0.3,500.0,0.48
19,73,12,179,78,Left,RM,61,0.775,1000.0,1.2
23,74,8,170,66,Left,RM,66,1.9,6000.0,3.2
26,68,1,173,70,Right,CM,67,1.2,5000.0,2.3
19,77,8,168,75,Left,RM,69,3.0,4000.0,5.4
18,80,15,176,71,Right,ST,65,1.7,1000.0,3.8
22,58,2,181,78,Right,CAM,56,0.19,500.0,0.309
21,73,7,188,85,Right,ST,66,1.8,6000.0,3.2
17,76,19,185,74,Right,CB,57,0.375,500.0,0.797
21,65,8,180,75,Right,CM,57,0.375,2000.0,0.581
30,68,0,176,69,Left,CAM,68,1.2,8000.0,2.3
18,76,11,182,74,Right,RW,65,1.5,500.0,3.5
17,77,20,176,72,Right,LM,57,0.45,1000.0,1.3
21,74,14,188,82,Right,CB,60,0.575,1000.0,0.0
22,78,7,165,59,Right,RM,71,3.8,650.0,9.1
19,75,13,182,75,Right,RB,62,0.9,1000.0,1.9
18,79,16,178,67,Left,CM,63,1.2,1000.0,2.3
23,77,6,171,63,Right,CM,71,2.9,8000.0,4.9
20,82,14,178,72,Right,LW,68,2.9,5000.0,6.2
22,74,8,183,75,Right,RB,66,1.8,5000.0,4.3
25,66,4,171,68,Right,RB,62,0.525,2000.0,0.853
19,63,12,185,75,Right,GK,51,0.12,500.0,0.21
19,72,10,188,78,Right,CB,62,0.8,1000.0,1.6
23,70,3,171,61,Right,LW,67,1.4,5000.0,2.3
20,79,12,178,74,Left,RM,67,2.5,2000.0,4.0
19,75,13,184,75,Right,CB,62,0.875,550.0,1.8
28,66,0,188,83,Right,CB,66,0.725,2000.0,0.979
20,74,12,194,80,Right,GK,62,0.85,4000.0,1.8
22,74,7,189,78,Right,CB,67,1.9,7000.0,0.0
22,80,8,192,83,Left,ST,72,5.5,75000.0,0.0
19,78,10,196,85,Right,ST,68,2.6,7000.0,6.0
22,78,9,175,63,Right,LW,69,3.1,5000.0,6.2
19,75,19,185,74,Right,GK,56,0.325,1000.0,0.626
19,80,14,175,69,Right,CAM,66,2.0,500.0,5.7
17,78,19,173,69,Left,LW,59,0.55,600.0,1.2
21,79,12,186,80,Left,CB,67,2.4,6000.0,5.5
16,75,22,190,77,Left,CB,53,0.275,500.0,0.674
19,75,14,178,70,Left,ST,61,0.775,1000.0,1.9
19,69,14,184,75,Left,CM,55,0.3,650.0,0.563
25,70,4,187,79,Right,GK,66,0.925,500.0,2.1
20,72,12,186,72,Right,CB,60,0.55,3000.0,0.0
17,75,15,193,82,Right,GK,60,0.475,500.0,1.2
19,76,18,182,78,Left,LB,58,0.5,5000.0,1.3
21,66,11,188,82,Right,GK,55,0.25,3000.0,0.475
20,78,9,180,79,Right,CB,69,2.9,5000.0,4.9
19,74,14,188,80,Left,GK,60,0.5,700.0,1.2
19,77,16,182,71,Left,CAM,61,0.85,4000.0,0.0
17,64,13,188,78,Right,ST,51,0.13,500.0,0.257
21,78,7,182,67,Left,CM,71,3.8,7000.0,6.5
23,70,8,179,75,Right,CDM,62,0.825,2000.0,1.9
19,70,12,178,70,Right,RB,58,0.475,3000.0,0.95
20,80,10,185,80,Right,CB,70,3.3,9000.0,0.0
25,68,1,173,70,Right,RM,67,1.2,500.0,2.7
17,78,21,177,70,Left,ST,57,0.525,500.0,1.4
19,80,15,178,73,Right,CAM,65,1.7,4000.0,4.6
19,77,17,191,81,Right,CB,60,0.6,3000.0,0.0
18,79,22,177,70,Right,LM,57,0.525,500.0,1.2
19,67,12,183,77,Right,RW,55,0.3,1000.0,0.465
19,71,11,175,75,Right,LM,60,0.525,500.0,0.761
25,68,4,193,91,Right,CB,64,0.725,500.0,1.6
18,69,17,178,64,Right,LM,52,0.2,500.0,0.415
19,74,17,179,67,Left,ST,57,0.425,950.0,0.797
21,75,8,188,74,Left,ST,67,2.3,2000.0,4.5
18,74,15,186,74,Right,CM,59,0.525,2000.0,1.3
17,64,13,185,70,Right,GK,51,0.12,500.0,0.285
18,82,21,185,64,Right,ST,61,1.0,650.0,2.8
20,72,10,173,65,Right,RB,62,0.825,1000.0,1.2
21,77,11,180,70,Right,CDM,66,1.8,3000.0,0.0
18,60,13,180,65,Right,CB,47,0.1,500.0,0.218
19,76,13,185,70,Left,ST,63,1.1,5000.0,0.0
20,77,11,189,77,Right,CAM,66,1.9,4000.0,4.2
23,75,6,170,70,Right,RW,69,2.2,650.0,5.3
21,71,9,182,79,Right,RB,62,0.85,1000.0,1.4
21,71,12,171,67,Left,LB,59,0.525,4000.0,0.0
25,74,3,174,69,Right,RB,71,2.3,7000.0,3.6
20,70,8,172,65,Left,RM,62,0.875,1000.0,2.0
18,81,16,190,88,Right,GK,65,1.6,500.0,4.2
22,73,6,186,79,Right,CDM,67,1.5,6000.0,0.0
20,75,8,191,83,Right,CB,67,2.1,3000.0,3.7
21,71,9,169,60,Right,ST,62,0.9,3000.0,0.0
21,72,7,179,73,Left,CDM,65,1.4,3000.0,2.3
21,78,11,184,75,Right,RB,67,2.2,10000.0,0.0
20,62,11,170,65,Left,RM,51,0.13,2000.0,0.241
20,72,10,175,67,Right,LM,62,0.875,1000.0,1.4
17,77,20,193,82,Right,GK,57,0.4,500.0,1.1
18,79,19,178,71,Left,RW,60,0.625,1000.0,1.5
20,80,12,178,68,Left,LB,68,2.8,5000.0,4.6
22,75,7,189,74,Right,CB,68,2.3,3000.0,4.0
17,75,14,172,72,Right,LW,61,0.75,700.0,1.6
19,82,12,184,76,Right,CB,70,3.5,4000.0,5.8
19,77,10,179,73,Left,LB,67,2.1,2000.0,4.2
17,68,16,183,65,Right,CM,52,0.2,500.0,0.435
20,79,12,186,77,Right,CB,67,2.3,2000.0,0.0
18,70,17,189,70,Right,ST,53,0.24,500.0,0.45
19,75,13,175,66,Left,LB,62,0.9,1000.0,1.7
23,63,6,188,77,Right,ST,57,0.25,1000.0,0.413
19,79,17,180,73,Left,LWB,62,1.0,2000.0,2.3
18,66,12,177,67,Right,CM,54,0.25,600.0,0.488
20,82,11,177,78,Right,RM,71,4.1,4000.0,9.4
19,76,14,170,59,Right,CM,62,0.95,1000.0,2.3
25,70,3,183,85,Right,CB,67,1.2,3000.0,1.8
21,75,12,190,80,Right,GK,63,1.0,4000.0,1.9
18,74,18,173,73,Right,LM,56,0.35,1000.0,0.831
18,81,16,177,60,Left,RM,65,1.8,850.0,3.6
19,80,18,180,73,Right,LW,62,1.0,6000.0,0.0
22,63,9,182,74,Right,CB,54,0.23,3000.0,0.46
20,78,13,181,72,Left,CM,65,1.7,1000.0,3.7
17,78,20,188,77,Right,LW,58,0.55,1000.0,1.4
19,68,10,191,78,Right,CDM,58,0.425,4000.0,0.893
19,74,13,167,68,Left,RW,61,0.775,2000.0,2.0
18,78,17,180,75,Left,ST,61,0.825,2000.0,0.0
19,74,10,188,75,Left,ST,64,1.3,3000.0,2.9
20,69,10,191,76,Right,ST,59,0.5,1000.0,0.825
18,78,22,172,64,Right,LW,56,0.45,500.0,1.0
17,79,17,176,71,Right,RB,62,0.95,500.0,1.9
19,79,15,172,64,Left,CAM,64,1.4,2000.0,3.1
19,77,15,169,62,Left,CM,62,0.95,2000.0,2.6
23,72,5,178,73,Left,RW,67,1.5,3000.0,3.3
20,70,10,186,77,Left,LB,60,0.525,2000.0,1.2
20,75,12,186,93,Right,GK,63,1.0,2000.0,0.0
22,78,8,176,70,Right,CDM,70,3.4,8000.0,5.8
17,77,14,185,75,Left,LB,63,1.0,500.0,2.6
20,77,15,193,78,Right,CB,62,0.9,2000.0,0.0
27,70,1,189,89,Right,ST,69,1.6,10000.0,2.6
20,77,14,181,74,Right,RM,63,1.2,700.0,2.6
19,75,16,193,86,Right,GK,59,0.525,3000.0,0.0
20,76,11,185,75,Right,CB,65,1.5,650.0,2.6
19,72,17,193,78,Right,GK,55,0.3,1000.0,0.698
