age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
19,68,17,178,68,Right,CM,51,0.15,500.0,0.281
21,77,10,173,69,Right,LM,67,2.3,3000.0,0.0
24,74,4,184,78,Right,ST,70,2.3,5000.0,5.0
25,67,3,171,74,Right,CAM,64,0.775,1000.0,1.0
17,69,18,177,73,Right,LW,51,0.15,500.0,0.281
18,80,14,183,71,Right,ST,66,2.0,2000.0,4.2
35,72,0,177,74,Left,LM,72,0.95,2000.0,1.3
26,69,1,180,77,Left,LB,68,1.3,11000.0,2.3
27,69,2,179,72,Right,CB,67,1.1,3000.0,0.0
30,71,0,184,86,Right,CB,71,1.5,8000.0,2.4
29,68,0,175,75,Right,CAM,68,1.2,20000.0,2.3
18,71,16,185,78,Right,ST,55,0.325,500.0,0.609
21,79,10,177,67,Right,RW,69,3.1,16000.0,6.2
18,61,9,174,68,Right,RWB,52,0.16,500.0,0.312
30,64,0,171,67,Right,CM,64,0.425,2000.0,0.638
24,80,4,188,84,Left,CB,76,9.5,19000.0,16.9
21,66,7,191,88,Right,GK,59,0.4,500.0,0.9
24,66,7,172,65,Right,CM,59,0.45,2000.0,0.99
20,68,11,179,75,Right,RM,57,0.35,500.0,0.508
24,72,4,182,82,Right,ST,68,1.8,4000.0,2.4
27,67,0,188,78,Right,ST,67,1.1,9000.0,0.0
19,68,12,188,84,Right,RB,56,0.325,2000.0,0.715
19,69,12,179,67,Left,LM,57,0.4,650.0,0.66
18,72,18,173,69,Left,CM,54,0.275,750.0,0.708
16,73,16,177,63,Right,RW,57,0.4,1000.0,1.0
27,71,2,188,78,Right,CB,69,1.5,600.0,3.4
22,60,9,176,76,Left,LB,51,0.13,500.0,0.215
24,76,6,190,80,Right,CB,70,2.3,500.0,5.5
20,74,8,191,94,Right,ST,66,1.9,500.0,4.5
26,67,1,170,67,Left,LB,66,0.925,500.0,2.1
33,68,0,177,73,Left,LB,68,0.625,3000.0,1.1
21,81,11,178,70,Right,LM,70,3.6,3000.0,5.2
21,70,9,193,94,Right,ST,61,0.75,1000.0,1.2
38,72,0,173,70,Right,CM,72,0.0,0.0,0.0
34,80,0,188,82,Left,CDM,80,4.5,80000.0,8.3
16,76,16,182,65,Right,ST,60,0.625,1000.0,1.6
23,78,6,175,72,Right,RB,72,3.5,11000.0,0.0
25,68,4,191,77,Right,GK,64,0.65,2000.0,1.2
26,74,1,176,70,Right,RB,73,3.3,12000.0,5.5
33,79,0,179,72,Right,ST,79,11.0,29000.0,17.1
24,67,4,172,63,Right,ST,63,0.7,500.0,1.6
38,77,0,172,70,Right,RB,77,2.3,71000.0,4.7
19,73,11,169,60,Left,LB,62,0.825,500.0,1.9
17,68,20,173,67,Right,CM,48,0.13,500.0,0.293
23,63,3,182,68,Right,CM,60,0.325,2000.0,0.593
20,74,15,188,86,Right,CB,59,0.5,3000.0,1.2
18,73,18,172,67,Right,ST,55,0.325,4000.0,0.821
24,60,7,181,78,Right,ST,53,0.19,2000.0,0.295
20,78,13,172,63,Right,RM,65,1.7,2000.0,3.7
28,59,3,192,78,Left,GK,56,0.13,2000.0,0.263
18,81,11,168,57,Right,RM,70,3.4,500.0,7.8
19,74,13,175,68,Left,CM,61,0.775,500.0,2.2
19,76,16,171,68,Right,RM,60,0.625,1000.0,1.3
29,66,0,188,88,Right,CDM,66,0.725,2000.0,0.979
22,75,7,179,69,Right,CDM,68,2.3,16000.0,0.0
36,80,0,188,82,Left,GK,80,2.3,6000.0,3.5
20,83,17,175,67,Left,RW,66,2.2,22000.0,5.4
25,79,2,182,79,Right,CDM,77,12.0,36000.0,21.3
21,62,8,183,78,Right,ST,54,0.24,1000.0,0.36
36,73,0,170,68,Right,CDM,73,0.0,0.0,0.0
19,76,11,178,73,Right,CDM,65,1.5,2000.0,2.6
18,68,13,187,86,Right,CB,55,0.275,550.0,0.653
36,79,0,165,54,Right,CB,79,3.1,700.0,6.5
17,76,17,175,69,Right,CAM,59,0.55,500.0,1.2
22,72,4,172,68,Right,ST,68,1.8,6000.0,0.0
19,78,12,170,66,Left,RW,66,2.0,2000.0,3.5
32,83,11,173,72,Right,CDM,72,0.0,0.0,0.0
29,66,0,189,81,Right,RW,66,0.85,7000.0,1.8
22,73,10,194,85,Right,CB,63,1.0,4000.0,2.2
29,67,0,184,76,Right,RB,67,0.9,1000.0,1.4
30,64,0,175,78,Right,RM,64,0.575,4000.0,1.2
27,70,0,185,86,Right,ST,70,1.7,7000.0,2.5
19,72,16,188,79,Right,CB,56,0.35,1000.0,0.0
33,66,0,171,69,Right,CDM,66,0.425,500.0,0.914
18,61,13,184,80,Left,CB,48,0.1,500.0,0.188
18,78,17,174,70,Left,LB,61,0.8,500.0,2.2
20,80,15,178,68,Right,CM,65,1.7,2000.0,3.3
19,67,13,184,80,Right,CAM,54,0.25,1000.0,0.594
32,68,0,175,70,Right,CDM,68,0.8,500.0,1.8
23,75,5,164,55,Right,CAM,70,2.4,500.0,5.5
19,82,10,191,88,Right,CM,72,5.0,33000.0,10.5
32,70,0,188,79,Right,CAM,70,1.3,6000.0,2.1
17,78,21,194,80,Right,ST,57,0.525,750.0,1.4
18,73,15,181,71,Right,CB,58,0.45,500.0,1.0
25,70,3,181,77,Right,ST,67,1.4,5000.0,2.2
26,74,2,176,70,Right,CDM,72,2.6,19000.0,5.1
27,64,2,190,87,Left,GK,62,0.375,850.0,0.497
21,67,6,185,76,Right,CB,61,0.475,2000.0,1.0
23,63,8,187,79,Right,GK,55,0.24,500.0,0.348
21,79,9,187,78,Left,CB,70,3.3,10000.0,6.6
26,83,3,182,78,Right,CDM,80,25.0,81000.0,49.4
20,64,11,173,67,Right,RB,53,0.2,850.0,0.34
23,76,6,170,63,Right,CB,70,2.3,500.0,5.3
20,57,8,177,65,Right,RB,49,0.1,1000.0,0.175
21,73,13,185,82,Right,CB,60,0.575,500.0,1.2
27,81,0,187,82,Right,ST,81,28.0,38000.0,47.6
22,76,8,173,72,Right,CDM,68,2.6,6000.0,4.4
25,68,3,180,78,Right,RB,65,0.875,3000.0,1.3
17,86,19,164,59,Left,CAM,67,2.5,750.0,0.0
23,64,9,165,62,Left,CDM,55,0.275,2000.0,0.509
35,67,0,183,74,Right,CF,67,0.425,6000.0,0.744
19,70,13,177,63,Left,LB,57,0.375,850.0,0.759
21,80,10,163,60,Right,CAM,70,3.6,5000.0,6.5
20,66,13,183,74,Right,RB,53,0.22,1000.0,0.523
20,79,14,187,85,Right,ST,65,1.7,6000.0,3.8
37,77,0,175,70,Right,CM,77,3.3,52000.0,6.3
31,75,0,173,68,Right,LM,75,4.7,24000.0,9.9
23,78,5,185,79,Left,ST,73,4.7,25000.0,8.3
16,73,20,195,85,Right,GK,53,0.23,500.0,0.656
31,64,0,180,66,Right,RM,64,0.475,2000.0,0.831
19,68,16,188,72,Right,GK,52,0.18,500.0,0.338
26,66,0,186,81,Left,LM,66,0.925,5000.0,1.4
20,73,14,188,74,Right,ST,59,0.55,500.0,1.6
26,79,2,185,79,Right,LB,77,12.0,39000.0,21.3
17,70,19,173,60,Right,RB,51,0.14,500.0,0.305
35,81,0,184,78,Right,CM,81,10.5,35000.0,17.9
24,78,3,188,82,Right,CDM,75,7.0,31000.0,0.0
27,78,1,179,77,Left,LB,77,11.0,80000.0,21.2
17,71,13,186,79,Right,CM,58,0.475,500.0,0.986
21,60,8,185,79,Right,GK,52,0.16,1000.0,0.352
19,72,17,184,75,Right,CM,55,0.325,1000.0,0.674
22,53,6,182,75,Right,CDM,47,0.07,1000.0,0.123
26,63,1,184,77,Right,CB,62,0.4,850.0,0.53
18,75,16,185,80,Right,CDM,59,0.55,650.0,0.0
19,77,16,187,80,Right,CB,61,0.8,1000.0,1.7
19,69,15,190,85,Right,GK,54,0.22,600.0,0.413
18,74,15,190,80,Right,CB,59,0.5,550.0,1.0
22,80,8,184,75,Right,ST,72,5.5,17000.0,11.0
18,75,10,187,75,Right,CB,65,1.4,550.0,2.7
34,73,0,189,87,Right,GK,73,0.525,8000.0,0.84
24,68,5,176,69,Left,CAM,63,0.725,700.0,1.1
30,80,0,185,81,Right,LB,80,18.0,51000.0,30.6
21,75,8,168,60,Left,LB,67,2.2,2000.0,3.6
18,72,16,186,76,Left,GK,56,0.325,500.0,0.788
23,69,9,169,67,Right,CM,60,0.55,1000.0,0.0
29,66,0,184,72,Right,CAM,66,0.85,1000.0,1.2
16,70,18,178,64,Right,ST,52,0.2,500.0,0.435
18,78,11,168,60,Right,RB,67,2.0,500.0,4.8
28,60,0,176,73,Right,RM,60,0.25,1000.0,0.438
29,69,0,183,80,Right,RM,69,1.4,8000.0,2.8
19,74,14,184,76,Right,ST,60,0.6,3000.0,1.5
23,85,4,178,74,Right,CM,81,36.5,22000.0,0.0
28,73,0,189,85,Right,CDM,73,2.7,18000.0,5.4
21,73,11,186,75,Right,CB,62,0.825,2000.0,1.4
25,82,3,195,90,Right,CB,79,20.5,50000.0,36.4
27,69,1,180,70,Right,CDM,68,1.2,4000.0,1.7
26,73,0,181,79,Right,RM,73,3.3,26000.0,0.0
26,72,0,188,89,Right,CB,72,1.8,25000.0,0.0
18,81,20,180,76,Right,CM,61,0.9,1000.0,2.4
21,69,9,172,68,Right,CM,60,0.55,650.0,0.853
20,73,10,167,60,Right,RB,63,1.0,500.0,2.4
27,68,1,175,75,Right,CDM,67,1.0,500.0,2.3
34,72,0,186,80,Right,CDM,72,0.8,16000.0,1.4
34,68,0,178,75,Right,ST,68,0.575,7000.0,1.2
27,74,2,189,81,Right,CB,72,2.5,15000.0,3.4
26,75,3,189,79,Right,CB,72,2.7,8000.0,4.5
18,68,14,171,63,Right,CAM,54,0.25,2000.0,0.631
18,62,10,183,78,Right,CB,52,0.16,500.0,0.312
18,65,13,180,75,Right,GK,52,0.16,500.0,0.38
29,70,0,180,76,Left,LB,70,1.4,600.0,3.1
19,81,19,177,75,Right,CM,62,1.0,11000.0,2.7
35,69,0,169,65,Right,RB,69,0.425,3000.0,0.744
17,70,16,182,76,Right,RWB,54,0.25,500.0,0.469
24,78,5,171,64,Right,RB,73,4.3,850.0,9.8
20,74,12,186,82,Right,ST,62,0.975,1000.0,2.2
24,72,6,182,77,Right,LW,66,0.875,13000.0,1.8
22,63,6,195,91,Right,GK,57,0.21,550.0,0.326
19,81,15,166,64,Right,CAM,66,2.0,5000.0,5.1
21,84,11,170,68,Right,RM,73,7.0,12000.0,11.9
22,66,8,190,83,Right,LWB,58,0.425,650.0,0.701
21,74,11,186,77,Right,GK,63,0.925,2000.0,1.6
22,71,6,175,70,Right,LW,65,1.1,3000.0,1.7
19,78,17,185,67,Left,CAM,61,0.85,900.0,2.1
22,74,9,185,77,Right,ST,65,1.6,6000.0,0.0
21,73,9,184,74,Right,LW,64,1.3,8000.0,0.0
31,83,0,180,77,Left,ST,83,30.5,54000.0,64.1
21,86,10,181,76,Right,CDM,76,16.0,26000.0,30.4
30,73,0,171,58,Left,CB,73,2.5,650.0,5.5
19,74,13,180,75,Right,CB,61,0.725,800.0,1.6
26,82,1,178,71,Right,LM,81,30.5,95000.0,60.2
20,67,9,188,80,Left,ST,58,0.45,2000.0,0.0
18,69,9,184,73,Right,ST,60,0.525,500.0,1.2
25,74,3,174,69,Right,RB,71,2.3,7000.0,3.6
18,64,11,185,75,Right,CDM,53,0.19,550.0,0.371
29,73,0,188,84,Right,CB,73,2.5,7000.0,3.8
25,74,4,186,75,Right,CB,70,2.0,4000.0,3.7
19,75,13,173,73,Right,CDM,62,0.9,2000.0,2.4
19,82,14,188,75,Right,CDM,68,2.7,9000.0,6.1
33,76,0,177,72,Right,CM,76,4.6,15000.0,9.2
27,66,0,184,78,Right,RB,66,0.825,500.0,1.8
23,78,5,165,58,Left,ST,73,4.7,650.0,10.7
28,79,0,183,76,Left,LWB,79,16.0,39000.0,27.2
21,75,11,188,78,Right,ST,64,1.3,2000.0,0.0
28,66,0,189,77,Right,ST,66,0.875,4000.0,1.3
32,76,0,167,57,Right,GK,76,3.7,650.0,7.8
30,82,0,191,84,Right,CM,82,29.0,120000.0,49.3
24,71,4,175,70,Right,RWB,67,1.4,11000.0,0.0
23,75,8,186,79,Right,RB,67,2.2,2000.0,4.0
28,72,0,177,74,Right,CM,72,2.3,7000.0,3.5
21,64,8,177,72,Right,RM,56,0.325,1000.0,0.504
28,74,0,169,63,Right,LW,74,4.2,16000.0,8.4
19,75,13,181,74,Right,CM,62,0.95,3000.0,2.6
18,73,12,175,72,Right,CM,61,0.75,1000.0,1.4
27,69,1,194,91,Right,ST,68,1.4,2000.0,0.0
20,72,11,169,76,Right,ST,61,0.725,2000.0,1.2
24,76,5,179,70,Right,CAM,71,2.8,9000.0,4.4
22,72,9,173,71,Right,CM,63,1.1,2000.0,2.0
19,76,19,183,72,Right,CM,57,0.425,800.0,1.0
35,80,0,186,78,Right,GK,80,2.3,26000.0,3.7
28,62,0,189,70,Right,ST,62,0.4,2000.0,0.62
22,69,10,180,78,Right,RB,59,0.475,700.0,0.855
30,70,0,191,78,Right,ST,70,1.6,9000.0,3.2
30,62,0,178,66,Right,LM,62,0.375,4000.0,0.656
25,73,2,185,75,Right,ST,71,2.4,4000.0,4.0
18,70,17,178,73,Right,ST,53,0.24,500.0,0.45
26,79,4,183,79,Right,GK,75,6.0,6000.0,13.1
21,68,9,173,63,Right,CM,59,0.5,2000.0,0.95
31,61,0,186,78,Right,ST,61,0.275,2000.0,0.481
40,65,0,193,87,Left,GK,65,0.08,750.0,0.1
20,75,13,178,73,Right,ST,62,0.975,4000.0,0.0
22,73,9,196,85,Right,GK,64,1.1,2000.0,2.5
31,61,0,175,70,Right,RM,61,0.275,3000.0,0.55
21,64,9,180,62,Left,LB,55,0.275,3000.0,0.578
31,76,0,196,84,Right,CB,76,5.0,16000.0,7.5
19,71,14,178,73,Right,RW,57,0.4,850.0,0.83
21,65,8,183,73,Right,CB,57,0.35,700.0,0.683
18,74,17,183,74,Right,CDM,57,0.4,2000.0,1.0
20,69,9,168,65,Right,LM,60,0.55,950.0,0.908
21,66,6,175,64,Right,CM,60,0.4,500.0,0.94
24,63,8,178,85,Right,RM,55,0.0,0.0,0.0
17,75,18,172,70,Right,CM,57,0.4,500.0,0.77
18,68,16,175,75,Right,ST,52,0.2,850.0,0.375
21,76,11,182,72,Right,CB,65,1.5,5000.0,2.9
22,78,9,178,65,Right,CM,69,3.1,11000.0,6.2
18,72,21,187,78,Right,GK,51,0.17,500.0,0.485
25,69,2,177,68,Left,CAM,67,0.925,5000.0,1.5
18,82,18,178,67,Right,RW,64,1.5,5000.0,3.6
27,68,1,178,77,Right,CDM,67,1.0,4000.0,2.2
37,72,0,184,78,Right,ST,72,0.8,13000.0,1.8
19,72,17,187,80,Left,CB,55,0.3,500.0,0.563
24,67,5,176,67,Right,CM,62,0.6,2000.0,0.855
20,71,15,170,64,Right,CM,56,0.35,7000.0,0.884
19,76,12,180,75,Right,RWB,64,1.3,3000.0,3.0
21,74,11,180,75,Right,CAM,63,1.1,5000.0,2.5
19,74,6,190,88,Left,ST,68,1.9,500.0,4.6
22,78,7,187,85,Left,CB,71,3.5,16000.0,8.1
19,69,15,186,81,Right,GK,54,0.22,4000.0,0.556
19,67,10,187,85,Right,CDM,57,0.325,850.0,0.52
19,74,13,177,70,Left,LB,61,0.75,650.0,1.4
27,80,0,167,58,Right,RB,80,20.5,1000.0,0.0
18,68,16,175,66,Right,RW,52,0.2,750.0,0.385
24,71,5,171,63,Left,LB,66,1.2,6000.0,2.7
23,56,5,182,75,Right,LW,51,0.09,500.0,0.128
17,66,16,178,68,Right,ST,50,0.12,500.0,0.285
27,79,0,167,60,Right,CAM,79,18.5,1000.0,0.0
18,73,16,190,80,Right,CB,57,0.4,600.0,0.83
26,75,0,173,70,Left,RM,75,6.0,63000.0,11.4
18,77,15,196,91,Right,CB,62,0.875,1000.0,0.0
19,80,12,180,72,Right,CAM,68,2.9,11000.0,6.1
19,76,14,181,71,Right,LM,62,0.95,1000.0,2.1
33,71,0,186,79,Right,CDM,71,0.925,11000.0,1.9
26,67,0,165,62,Right,RM,67,0.825,500.0,1.8
25,67,4,174,70,Right,CM,63,0.675,3000.0,1.0
19,76,18,182,78,Left,LB,58,0.5,5000.0,1.3
32,78,0,178,73,Right,CAM,78,4.1,80000.0,0.0
18,74,18,180,75,Right,ST,56,0.375,800.0,0.741
18,66,8,177,79,Right,CM,58,0.425,500.0,0.999
25,67,2,180,75,Right,RWB,65,0.825,2000.0,1.5
29,77,0,185,77,Left,RW,77,10.5,11000.0,15.2
19,82,12,185,75,Right,CM,70,3.8,7000.0,8.7
20,78,8,182,68,Left,RW,70,3.5,500.0,8.4
18,69,16,168,64,Right,CM,53,0.24,500.0,0.474
21,66,10,174,69,Right,CM,56,0.325,2000.0,0.488
19,72,12,180,70,Right,RW,60,0.575,800.0,0.863
31,58,0,167,67,Right,CM,58,0.17,2000.0,0.281
27,79,3,188,74,Right,GK,76,7.5,9000.0,11.4
24,57,2,186,84,Right,CB,55,0.15,500.0,0.244
19,79,12,180,70,Right,RM,67,2.4,7000.0,5.0
22,76,10,168,66,Left,LM,66,1.9,7000.0,4.4
21,71,8,179,70,Left,LB,63,1.0,500.0,2.4
26,84,1,181,79,Left,LW,83,43.0,54000.0,93.5
35,68,0,180,78,Right,CB,68,0.325,500.0,0.715
27,81,3,191,85,Right,GK,78,14.0,21000.0,30.5
30,69,0,185,87,Right,CB,69,1.1,6000.0,1.5
19,63,10,189,81,Right,CB,53,0.19,900.0,0.371
22,59,8,176,75,Right,CM,51,0.13,500.0,0.202
21,89,11,184,71,Right,CM,78,31.5,28000.0,59.9
23,71,6,183,84,Right,ST,65,1.1,2000.0,1.8
20,67,12,180,75,Right,CM,55,0.3,800.0,0.585
35,73,0,186,77,Right,CAM,73,1.2,18000.0,2.2
23,69,10,187,78,Right,CDM,59,0.475,2000.0,1.0
23,68,7,180,71,Right,GK,61,0.55,1000.0,0.908
33,62,0,188,86,Right,CB,62,0.19,3000.0,0.276
19,72,14,180,77,Right,GK,58,0.425,750.0,0.903
26,72,1,180,69,Right,ST,71,0.0,0.0,0.0
20,73,7,183,74,Right,CM,66,1.7,2000.0,2.8
28,74,1,187,80,Left,CB,73,2.9,21000.0,4.0
23,79,6,170,61,Left,ST,73,4.9,13000.0,8.3
23,86,6,182,74,Right,CAM,80,33.5,51000.0,63.7
20,67,12,179,75,Left,LB,55,0.3,2000.0,0.585
17,61,11,185,72,Right,CB,50,0.09,500.0,0.158
32,71,0,191,87,Right,GK,71,0.925,13000.0,1.7
26,84,2,172,63,Right,CB,82,33.5,1000.0,72.9
22,74,8,188,78,Right,CM,66,1.9,7000.0,0.0
29,66,0,180,83,Right,ST,66,0.85,500.0,1.8
29,73,0,185,81,Right,CB,73,2.5,13000.0,3.8
26,69,0,157,57,Right,RW,69,0.0,0.0,0.0
19,71,11,196,86,Right,CB,60,0.5,6000.0,1.0
26,57,2,183,75,Right,CDM,55,0.14,500.0,0.214
19,67,11,178,74,Left,LB,56,0.3,1000.0,0.645
20,67,12,185,80,Left,CB,55,0.275,500.0,0.399
22,68,8,192,72,Right,CB,60,0.525,500.0,0.866
30,80,0,173,66,Right,RW,80,0.0,0.0,0.0
22,74,9,173,70,Left,LB,65,1.5,7000.0,2.7
19,79,14,184,76,Right,ST,65,1.7,4000.0,0.0
27,67,0,178,73,Left,LB,67,0.975,8000.0,1.9
27,61,1,183,78,Left,CB,60,0.25,2000.0,0.519
26,71,1,178,79,Left,LB,70,1.7,8000.0,2.7
19,70,13,187,80,Right,GK,57,0.35,500.0,0.989
25,76,3,186,72,Left,LB,73,4.1,20000.0,9.0
19,82,15,186,84,Right,CM,67,2.4,3000.0,6.3
26,75,4,182,80,Right,GK,71,2.0,10000.0,4.4
25,64,2,177,75,Right,RB,62,0.45,1000.0,0.686
21,76,10,187,75,Right,ST,66,1.9,3000.0,3.4
22,84,9,177,69,Right,ST,75,12.5,18000.0,28.8
18,71,18,188,81,Right,CB,53,0.22,500.0,0.446
29,73,0,185,75,Right,CB,73,2.5,32000.0,4.8
20,69,13,192,87,Left,ST,56,0.35,800.0,0.656
22,68,5,191,83,Left,CB,63,0.675,2000.0,1.5
20,76,11,180,79,Left,ST,65,1.6,4000.0,2.7
28,76,0,180,77,Right,ST,76,7.5,33000.0,15.8
22,80,9,190,78,Right,CB,71,3.9,8000.0,6.2
21,65,11,165,63,Right,CDM,54,0.23,2000.0,0.449
20,75,14,196,84,Right,GK,61,0.7,3000.0,1.6
21,71,7,172,70,Right,RW,64,1.2,3000.0,2.1
19,68,10,191,78,Right,CDM,58,0.425,4000.0,0.893
19,78,13,195,89,Right,ST,65,1.7,2000.0,4.0
18,73,20,184,68,Right,RWB,53,0.25,500.0,0.588
37,79,0,175,69,Right,ST,79,3.7,10000.0,5.9
28,75,0,163,65,Right,LM,75,5.5,24000.0,9.4
20,73,12,170,68,Right,CAM,61,0.8,2000.0,1.4
18,58,6,178,74,Right,RB,52,0.11,500.0,0.215
18,72,18,188,75,Right,GK,54,0.24,500.0,0.45
18,56,6,180,73,Right,CB,50,0.06,500.0,0.117
20,70,9,170,70,Left,RW,61,0.725,2000.0,1.6
25,64,3,168,64,Right,CAM,61,0.425,1000.0,0.606
39,73,0,183,80,Right,CB,73,0.55,5000.0,1.2
21,68,8,184,78,Right,GK,60,0.475,1000.0,0.808
30,76,0,171,70,Right,CM,76,7.0,1000.0,15.4
20,74,11,180,62,Left,CAM,63,1.1,950.0,2.0
24,83,3,190,85,Right,CB,80,25.5,34000.0,50.4
24,63,5,181,75,Right,ST,58,0.3,1000.0,0.398
19,75,13,182,75,Right,RB,62,0.9,1000.0,1.9
19,70,11,175,70,Left,ST,59,0.5,500.0,1.2
18,84,12,165,64,Left,RM,72,5.5,13000.0,0.0
30,70,0,192,84,Left,CB,70,1.3,8000.0,1.6
30,80,0,179,68,Left,LB,80,18.0,81000.0,34.2
17,63,12,178,70,Right,CAM,51,0.13,500.0,0.228
19,60,7,170,62,Left,CM,53,0.18,500.0,0.432
28,67,0,179,69,Right,CAM,67,1.0,3000.0,1.5
27,71,0,184,81,Left,LB,71,1.8,17000.0,3.2
29,71,0,174,60,Right,CAM,71,1.8,6000.0,2.3
25,80,1,187,77,Left,RW,79,21.0,33000.0,45.7
18,72,17,185,75,Right,GK,55,0.275,500.0,0.571
21,80,11,180,75,Right,LM,69,3.1,14000.0,0.0
19,63,10,175,65,Right,CM,53,0.2,3000.0,0.42
29,69,0,193,94,Left,GK,69,0.95,13000.0,1.8
21,75,11,183,72,Right,CB,64,1.2,1000.0,2.1
23,67,4,188,74,Left,CB,63,0.625,1000.0,0.984
24,77,4,172,69,Left,LB,73,4.1,2000.0,6.0
33,69,0,183,78,Right,RWB,69,0.0,0.0,0.0
22,81,7,197,84,Right,CB,74,8.0,23000.0,16.8
22,73,10,181,75,Right,RW,63,1.1,1000.0,1.6
20,65,8,175,75,Right,ST,57,0.375,500.0,0.9
28,61,0,178,64,Right,RB,61,0.3,4000.0,0.495
32,61,0,171,69,Right,RB,61,0.23,1000.0,0.403
17,72,10,182,72,Right,RM,62,0.825,500.0,1.8
21,73,9,193,77,Right,ST,64,1.3,3000.0,2.1
25,71,4,184,75,Right,CM,67,1.4,3000.0,1.9
27,64,3,188,74,Right,GK,61,0.325,2000.0,0.593
25,76,3,176,74,Right,RWB,73,3.7,17000.0,7.7
35,69,0,178,73,Right,CM,69,0.55,7000.0,0.77
25,78,3,180,75,Right,CM,75,7.5,16000.0,14.1
20,79,14,175,62,Right,CAM,65,1.7,15000.0,0.0
18,77,20,183,66,Right,RW,57,0.45,6000.0,1.3
21,70,7,181,79,Right,RB,63,0.925,2000.0,1.6
23,68,7,183,70,Left,RW,61,0.65,950.0,0.943
20,82,12,186,78,Left,LWB,70,3.7,31000.0,0.0
26,60,0,182,73,Right,LW,60,0.275,2000.0,0.344
20,73,15,180,70,Right,RB,58,0.475,4000.0,0.0
23,68,4,168,63,Right,CAM,64,0.85,500.0,1.9
20,70,9,178,70,Right,LW,61,0.725,1000.0,1.7
32,67,0,178,70,Left,LB,67,0.7,10000.0,1.3
19,76,13,170,68,Left,RM,63,1.1,1000.0,2.2
25,68,1,186,81,Left,LB,67,1.1,4000.0,1.8
19,73,16,186,75,Right,GK,57,0.375,500.0,0.816
19,59,10,185,83,Right,CB,49,0.09,500.0,0.131
20,68,13,184,76,Left,CM,55,0.3,500.0,0.653
20,83,9,185,77,Left,CAM,74,9.5,13000.0,16.2
22,73,6,177,68,Right,CDM,67,1.5,500.0,3.6
25,66,1,181,68,Right,RM,65,0.85,2000.0,1.3
21,78,8,187,76,Right,RB,70,3.4,7000.0,0.0
27,77,0,176,75,Left,RW,77,11.0,36000.0,20.9
22,80,6,178,69,Right,LM,74,7.0,22000.0,11.9
21,79,10,202,93,Right,CDM,69,3.0,10000.0,0.0
27,73,2,187,85,Right,CB,71,2.0,18000.0,0.0
28,60,0,182,75,Right,CM,60,0.18,3000.0,0.0
28,65,0,172,69,Right,CAM,65,0.725,2000.0,0.979
21,62,9,193,89,Left,CB,53,0.2,650.0,0.29
26,60,1,182,75,Right,CB,59,0.23,500.0,0.512
25,59,1,169,56,Right,RM,58,0.24,2000.0,0.414
19,75,16,184,76,Left,CM,59,0.575,1000.0,1.3
18,78,15,194,84,Right,ST,63,1.1,2000.0,2.4
17,70,16,174,68,Right,ST,54,0.275,500.0,0.543
18,69,16,177,72,Right,RW,53,0.24,650.0,0.474
22,86,8,193,89,Right,ST,78,32.0,34000.0,60.8
18,77,14,195,87,Right,CB,63,1.0,500.0,2.8
21,84,8,172,63,Right,LM,76,17.0,23000.0,39.1
20,63,8,181,75,Right,LM,55,0.275,3000.0,0.454
29,63,0,188,84,Right,RW,63,0.475,3000.0,0.831
22,83,6,182,77,Right,RM,77,17.0,37000.0,32.3
17,67,12,182,68,Right,GK,55,0.25,500.0,0.413
25,74,5,185,65,Right,CDM,69,1.9,2000.0,2.8
18,68,17,185,73,Right,CM,51,0.15,600.0,0.356
23,69,6,183,76,Right,RB,63,0.7,750.0,1.0
23,70,7,173,69,Left,LB,63,0.925,2000.0,1.5
23,67,7,194,80,Right,GK,60,0.425,3000.0,0.765
23,82,7,184,72,Left,CB,75,10.5,20000.0,24.2
18,78,14,172,78,Right,LW,64,1.4,6000.0,0.0
19,74,13,177,69,Right,CM,61,0.775,1000.0,1.6
20,69,14,179,67,Right,CM,55,0.3,1000.0,0.668
20,68,11,188,80,Right,CB,57,0.325,2000.0,0.553
17,65,15,175,70,Left,LWB,50,0.1,500.0,0.238
34,74,0,165,63,Right,RM,74,2.0,30000.0,3.8
21,70,8,178,66,Left,CDM,62,0.85,1000.0,1.7
34,78,0,190,84,Right,CB,78,4.6,58000.0,8.7
34,62,0,177,74,Right,LW,62,0.19,2000.0,0.333
19,62,12,174,65,Right,CM,50,0.11,500.0,0.16
26,64,0,185,84,Right,ST,64,0.65,3000.0,0.943
23,59,9,181,79,Right,CB,50,0.1,500.0,0.155
27,71,0,180,75,Right,ST,71,2.0,7000.0,4.2
26,61,0,191,80,Right,RM,61,0.35,2000.0,0.543
20,72,17,183,75,Right,ST,55,0.325,950.0,0.609
34,68,0,184,75,Left,LB,68,0.15,3000.0,0.0
23,73,7,185,86,Left,ST,66,1.7,500.0,4.1
23,69,7,182,77,Left,CM,62,0.0,0.0,0.0
21,79,9,190,86,Left,LM,70,3.6,9000.0,6.1
20,75,14,192,78,Right,GK,61,0.7,650.0,1.3
22,77,6,184,80,Right,ST,71,3.0,10000.0,6.5
24,85,6,173,63,Right,CB,79,25.0,850.0,57.5
19,73,17,183,79,Right,ST,56,0.375,1000.0,0.759
29,62,0,187,80,Right,CDM,62,0.35,550.0,0.473
